Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName
MACO,COMP2511,Web I: Client Development,1,1,1,1,4,4,20,Monday,14.5,1.5,T235,Amannejad,Yasaman
MACO,COMP2633,Web I: Client Development,1,1,2,1,4,4,20,Wednesday,14.5,1.5,T235,Amannejad,Yasaman
MACO,COMP2521,Web I: Client Development,1,501,1,1,4,4,20,Thursday,12,1,B107,Amannejad,Yasaman
MACO,COMP2633,Web I: Client Development,1,502,1,1,4,4,20,Thursday,13,1,B107,Amannejad,Yasaman
MACO,COMP2521,Web I: Client Development,2,2,1,1,4,4,20,Tuesday,10,1.5,EB3130,,
MACO,COMP2633,Web I: Client Development,2,2,2,1,4,4,20,Thursday,10,1.5,EB3130,,
MACO,COMP2521,Web I: Client Development,2,503,1,1,4,4,20,Wednesday,10,1,B107,,
MACO,COMP2633,Web I: Client Development,2,504,1,1,4,4,20,Wednesday,11,1,B107,,
MACO,COMP2521,Web I: Client Development,3,3,1,1,4,4,20,Tuesday,11.5,1.5,T107,,
MACO,COMP2633,Web I: Client Development,3,3,2,1,4,4,20,Thursday,11.5,1.5,T107,,
MACO,COMP2521,Web I: Client Development,3,505,1,1,4,4,20,Wednesday,13,1,B107,Salmani,Khosro
MACO,COMP2633,Web I: Client Development,3,506,1,1,4,4,20,Wednesday,14,1,B107,,
MACO,COMP2521,DB I: Data Modeling & Query Lang,1,1,1,1,4,4,20,Monday,11.5,1.5,T241,Ittyipe,Shoba
MACO,COMP2633,DB I: Data Modeling & Query Lang,1,1,2,1,4,4,20,Wednesday,11.5,1.5,T241,Ittyipe,Shoba
MACO,COMP2531,DB I: Data Modeling & Query Lang,1,401,1,1,4,4,20,Thursday,16,1,B162,Ittyipe,Shoba
MACO,COMP2633,DB I: Data Modeling & Query Lang,1,402,1,1,4,4,20,Thursday,15,1,B162,Ittyipe,Shoba
MACO,COMP2531,DB I: Data Modeling & Query Lang,2,2,1,1,4,4,20,Monday,10,1.5,T241,Gong,Mingwei
MACO,COMP2633,DB I: Data Modeling & Query Lang,2,2,2,1,4,4,20,Wednesday,10,1.5,T241,Gong,Mingwei
MACO,COMP2531,DB I: Data Modeling & Query Lang,2,403,1,1,4,4,20,Tuesday,11.5,1,B162,Gong,Mingwei
MACO,COMP2633,DB I: Data Modeling & Query Lang,2,404,1,1,4,4,20,Tuesday,10.5,1,B162,Gong,Mingwei
MACO,COMP2531,Comp Architet & Operating Systems,1,1,1,1,4,4,20,Monday,8.5,1.5,T133,Khemka,Namrata
MACO,COMP2633,Comp Architet & Operating Systems,1,1,2,1,4,4,20,Wednesday,8.5,1.5,T133,Khemka,Namrata
MACO,COMP2541,Comp Architet & Operating Systems,1,501,1,1,4,4,20,Tuesday,14,1,B162,Khemka,Namrata
MACO,COMP2633,Comp Architet & Operating Systems,1,502,1,1,4,4,20,Tuesday,15,1,B162,Khemka,Namrata
MACO,COMP2541,Systems Analysis,1,1,1,1,4,4,20,Monday,13,1.5,T133,Ittyipe,Shoba
MACO,COMP2633,Systems Analysis,1,1,2,1,4,4,20,Wednesday,13,1.5,T133,Ittyipe,Shoba
MACO,COMP2631,Systems Analysis,1,401,1,1,4,4,20,Thursday,13.5,1,E203,Ittyipe,Shoba
MACO,COMP2633,Systems Analysis,1,402,1,1,4,4,20,Thursday,12.5,1,E203,Ittyipe,Shoba
MACO,COMP2631,Systems Analysis,2,2,1,1,4,4,20,Monday,16,1.5,T137,Uzoka,Faith-Michael
MACO,COMP2633,Systems Analysis,2,2,2,1,4,4,20,Wednesday,16,1.5,T137,Uzoka,Faith-Michael
MACO,COMP2631,Systems Analysis,2,403,1,1,4,4,20,Friday,16,1,B162,Uzoka,Faith-Michael
MACO,COMP2633,Systems Analysis,2,404,1,1,4,4,20,Friday,15,1,B162,Uzoka,Faith-Michael
MACO,COMP2631,Information Structures I,1,1,1,1,4,4,20,Monday,16,1.5,E131,Hepler,Charles
MACO,COMP2633,Information Structures I,1,1,2,1,4,4,20,Wednesday,16,1.5,E131,Hepler,Charles
MACO,COMP2659,Information Structures I,1,401,1,1,4,4,20,Tuesday,12.5,2,E203,Hepler,Charles
MACO,COMP2633,Foundations of Software Engineering,1,1,1,1,4,4,20,Tuesday,8.5,1.5,E206,Uzoka,Faith-Michael
MACO,COMP2659,Foundations of Software Engineering,1,1,2,1,4,4,20,Thursday,8.5,1.5,E206,Uzoka,Faith-Michael
MACO,COMP2655,Foundations of Software Engineering,1,401,1,1,4,4,20,Thursday,10.5,2,B162,Uzoka,Faith-Michael
MACO,COMP2659,Foundations of Software Engineering,2,2,1,1,4,4,20,Monday,13,1.5,E206,Khemka,Namrata
MACO,COMP2655,Foundations of Software Engineering,2,2,2,1,4,4,20,Wednesday,13,1.5,E206,Khemka,Namrata
MACO,COMP2659,Foundations of Software Engineering,2,402,1,1,4,4,20,Thursday,12.5,2,B162,Khemka,Namrata
MACO,COMP2655,Computing Machinery I,1,1,1,1,4,4,20,Monday,10.5,1,E206,Pospisil,Paul
MACO,COMP2659,Computing Machinery I,1,1,2,1,4,4,20,Wednesday,10.5,1,E206,Pospisil,Paul
MACO,COMP3614,Computing Machinery I,1,1,3,1,4,4,20,Friday,10.5,1,E206,Pospisil,Paul
MACO,COMP2659,Computing Machinery I,1,401,1,1,4,4,20,Tuesday,9.5,1,E203,Pospisil,Paul
MACO,COMP3614,Computing Machinery I,1,401,2,1,4,4,20,Thursday,9.5,1,E203,Pospisil,Paul
MACO,COMP2659,Computing Machinery II,1,1,1,1,4,4,20,Monday,15.5,1,EA2070,Pospisil,Paul
MACO,COMP3614,Computing Machinery II,1,1,2,1,4,4,20,Tuesday,15.5,1,EA2070,Pospisil,Paul
MACO,COMP3012,Computing Machinery II,1,1,3,1,4,4,20,Thursday,15.5,1,EA2070,Pospisil,Paul
MACO,COMP3614,Computing Machinery II,1,401,1,1,4,4,20,Wednesday,14.5,1,E203,Pospisil,Paul
MACO,COMP3012,Computing Machinery II,1,501,1,1,4,4,20,Friday,8.5,1,E203,Pospisil,Paul
MACO,COMP3614,Computing Machinery II,2,2,1,1,4,4,20,Monday,14.5,1,E203,Schroeder,Marc
MACO,COMP3012,Computing Machinery II,2,2,2,1,4,4,20,Tuesday,14.5,1,E203,Schroeder,Marc
MACO,COMP3614,Computing Machinery II,2,2,3,1,4,4,20,Thursday,14.5,1,E203,Schroeder,Marc
MACO,COMP3012,Computing Machinery II,2,402,1,1,4,4,20,Tuesday,10.5,1,E203,Schroeder,Marc
MACO,COMP3614,Computing Machinery II,2,502,1,1,4,4,20,Friday,15,1,E203,Schroeder,Marc
MACO,COMP3012,Robotics,1,1,1,1,4,4,20,Tuesday,19,3,E203,,
MACO,COMP3614,Robotics,1,401,1,1,4,4,20,Tuesday,17,1,E203,,
MACO,COMP3309,Info Technology and Society,1,1,1,1,4,4,20,Tuesday,11.5,1.5,T239,Fedoruk,Alan
MACO,COMP3614,Info Technology and Society,1,1,2,1,4,4,20,Thursday,11.5,1.5,T239,Fedoruk,Alan
MACO,COMP3505,Info Technology and Society,2,2,1,1,4,4,20,Monday,13,1.5,T235,,
MACO,COMP3614,Info Technology and Society,2,2,2,1,4,4,20,Wednesday,13,1.5,T235,,
MACO,COMP3505,Info Technology and Society,3,3,1,1,4,4,20,Tuesday,8.5,1.5,T239,Connolly,Randy
MACO,COMP3614,Info Technology and Society,3,3,2,1,4,4,20,Thursday,8.5,1.5,T239,Connolly,Randy
MACO,COMP3505,Software Testing,1,1,1,1,4,4,20,Monday,13,1.5,E203,Amannejad,Yasaman
MACO,COMP3614,Software Testing,1,1,2,1,4,4,20,Wednesday,13,1.5,E203,Amannejad,Yasaman
MACO,COMP3512,Software Testing,1,501,1,1,4,4,20,Thursday,14,1,B160,Amannejad,Yasaman
MACO,COMP3614,Software Testing,1,502,1,1,4,4,20,Thursday,15,1,B160,Amannejad,Yasaman
MACO,COMP3512,Web II: Web Application Development,1,1,1,1,4,4,20,Monday,16,1.5,T239,Connolly,Randy
MACO,COMP3614,Web II: Web Application Development,1,1,2,1,4,4,20,Wednesday,16,1.5,T239,Connolly,Randy
MACO,COMP3532,Web II: Web Application Development,1,401,1,1,4,4,20,Friday,15,1,B107,Connolly,Randy
MACO,COMP3614,Web II: Web Application Development,1,402,1,1,4,4,20,Friday,16,1,B107,Connolly,Randy
MACO,COMP3532,System Administration & Maintenance,1,1,1,1,4,4,20,Tuesday,8.5,1.5,EA1053,,
MACO,COMP3614,System Administration & Maintenance,1,1,2,1,4,4,20,Thursday,8.5,1.5,EA1053,,
MACO,COMP3533,System Administration & Maintenance,1,501,1,1,4,4,20,Monday,14.5,1,B162,,
MACO,COMP3614,System Administration & Maintenance,1,502,1,1,4,4,20,Monday,10,1,B162,,
MACO,COMP3533,Network Infrastructure & Security,1,1,1,1,4,4,20,Monday,8.5,1.5,B220,Gong,Mingwei
MACO,COMP3614,Network Infrastructure & Security,1,1,2,1,4,4,20,Wednesday,8.5,1.5,B220,Gong,Mingwei
MACO,COMP3553,Network Infrastructure & Security,1,501,1,1,4,4,20,Tuesday,16,1,B162,Gong,Mingwei
MACO,COMP3614,Network Infrastructure & Security,1,502,1,1,4,4,20,Tuesday,13,1,B160,Gong,Mingwei
MACO,COMP3553,Human-Computer Interaction,1,1,1,1,4,4,20,Monday,11.5,1.5,T225,Connolly,Randy
MACO,COMP3614,Human-Computer Interaction,1,1,2,1,4,4,20,Wednesday,11.5,1.5,T225,Connolly,Randy
MACO,COMP3591,Human-Computer Interaction,1,401,1,1,4,4,20,Friday,9.5,1,E203,,
MACO,COMP3614,Human-Computer Interaction,1,402,1,1,4,4,20,Friday,10.5,1,E203,,
MACO,COMP3591,Mandatory Work Experience,1,1,1,1,4,4,20,0,0,0,,,
MACO,COMP3614,Algorithms & Complexity,1,1,1,1,4,4,20,Tuesday,14.5,1.5,B231,Hepler,Charles
MACO,COMP3649,Algorithms & Complexity,1,1,2,1,4,4,20,Thursday,14.5,1.5,B231,Hepler,Charles
MACO,COMP3654,Algorithms & Complexity,1,401,1,1,4,4,20,Friday,8.5,1,E123,Hepler,Charles
MACO,COMP3649,Programming Paradigms,1,1,1,1,4,4,20,Tuesday,16,1.5,E131,Schroeder,Marc
MACO,COMP3654,Programming Paradigms,1,1,2,1,4,4,20,Thursday,16,1.5,E131,Schroeder,Marc
MACO,COMP4513,Programming Paradigms,1,401,1,1,4,4,20,Thursday,10.5,2,E203,Schroeder,Marc
MACO,COMP3654,Usable Privacy and Security,1,1,1,1,4,4,20,Monday,10,1.5,E203,Salmani,Khosro
MACO,COMP4513,Usable Privacy and Security,1,1,2,1,4,4,20,Wednesday,10,1.5,E203,Salmani,Khosro
MACO,COMP4630,Usable Privacy and Security,1,501,1,1,4,4,20,Thursday,8.5,1,E203,Salmani,Khosro
MACO,COMP4513,Web III: Advanced Web Development,1,1,1,1,4,4,20,Monday,14.5,1.5,T231,Connolly,Randy
MACO,COMP4630,Web III: Advanced Web Development,1,1,2,1,4,4,20,Wednesday,14.5,1.5,T231,Connolly,Randy
MACO,COMP4522,Database II - Advanced Databases,1,1,1,1,4,4,20,Monday,16,1.5,T131,,
MACO,COMP4630,Database II - Advanced Databases,1,1,2,1,4,4,20,Wednesday,16,1.5,T131,,
MACO,COMP4543,Project Management & QA,1,1,1,1,4,4,20,Thursday,18,3,E204,,
MACO,COMP4630,Machine Learning,1,1,1,1,4,4,20,Monday,11.5,1.5,T231,Curtis,Charlotte
MACO,COMP4635,Machine Learning,1,1,2,1,4,4,20,Wednesday,11.5,1.5,T231,Curtis,Charlotte
MACO,COMP5590,Machine Learning,1,401,1,1,4,4,20,Tuesday,8.5,1,E203,Curtis,Charlotte
MACO,COMP4635,Distributed Systems,1,1,1,1,4,4,20,Tuesday,14.5,1.5,T130,Elahi,Maryam
MACO,COMP5590,Distributed Systems,1,1,2,1,4,4,20,Thursday,14.5,1.5,T130,Elahi,Maryam
MACO,COMP5690,Distributed Systems,1,401,1,1,4,4,20,Tuesday,13,1,B162,Elahi,Maryam
MACO,COMP5590,Senior Project,1,1,1,1,4,4,20,0,0,0,,Salmani,Khosro
MACO,COMP5690,Senior Computer Science Project,1,1,1,1,4,4,20,0,0,0,,Salmani,Khosro
MACO,MATH0115,Foundations of Mathematics I,1,1,1,1,4,4,20,Monday,12.5,2,Y316,,
MACO,MATH0130,Foundations of Mathematics I,1,1,2,1,4,4,20,Wednesday,12.5,2,Y316,,
MACO,MATH0132,Foundations of Mathematics I,1,1,2,1,4,4,20,Friday,12.5,1,Y316,,
MACO,MATH0130,Foundations of Mathematics I,1,401,1,1,4,4,20,Tuesday,15,1,E125,,
MACO,MATH0132,Foundations of Mathematics I,1,402,1,1,4,4,20,Thursday,15,1,E125,,
MACO,MATH0130,Foundations of Mathematics I,2,2,1,1,4,4,20,Tuesday,18,1,Y316,,
MACO,MATH0132,Foundations of Mathematics I,2,2,2,1,4,4,20,Thursday,18,1,Y316,,
MACO,MATH0130,Foundations of Mathematics I,2,2,2,1,4,4,20,Tuesday,19,1.5,Y316,,
MACO,MATH0132,Foundations of Mathematics I,2,2,3,1,4,4,20,Thursday,19,1.5,Y316,,
MACO,MATH0130,Foundations of Mathematics I,2,403,1,1,4,4,20,Tuesday,20.5,1,Y316,,
MACO,MATH0132,Foundations of Mathematics I,2,404,1,1,4,4,20,Thursday,20.5,1,E123,,
MACO,MATH0130,Foundations of Mathematics I,3,65,1,1,4,4,20,Tuesday,11.5,2,EB1028,,
MACO,MATH0132,Foundations of Mathematics I,3,65,2,1,4,4,20,Thursday,11.5,2,EB1028,,
MACO,MATH0130,Foundations of Mathematics I,3,65,2,1,4,4,20,Friday,9,1,EB1028,,
MACO,MATH0132,Foundations of Mathematics I,3,465,1,1,4,4,20,Friday,10,1,EB1028,,
MACO,MATH0130,Foundations of Mathematics I,4,66,1,1,4,4,20,Tuesday,10.5,2,EA2070,,
MACO,MATH0132,Foundations of Mathematics I,4,66,2,1,4,4,20,Thursday,10.5,2,EA2070,,
MACO,MATH0130,Foundations of Mathematics I,4,66,2,1,4,4,20,Friday,9,1,EA2027,,
MACO,MATH0132,Foundations of Mathematics I,4,466,1,1,4,4,20,Friday,10,1,EA2027,,
MACO,MATH0130,Pre-Calculus,1,1,1,1,4,4,20,Monday,8.5,2,O226,,
MACO,MATH0132,Pre-Calculus,1,1,2,1,4,4,20,Wednesday,8.5,2,O226,,
MACO,MATH0131,Pre-Calculus,1,1,2,1,4,4,20,Friday,8.5,1,O226,,
MACO,MATH0132,Pre-Calculus,1,401,1,1,4,4,20,Friday,9.5,1,E123,,
MACO,MATH0131,Pre-Calculus,1,402,1,1,4,4,20,Friday,10.5,1,E123,,
MACO,MATH0132,Pre-Calculus,2,2,1,1,4,4,20,Tuesday,8.5,2.5,EA1024,,
MACO,MATH0131,Pre-Calculus,2,2,2,1,4,4,20,Thursday,8.5,2.5,EA1024,,
MACO,MATH0132,Pre-Calculus,2,403,1,1,4,4,20,Thursday,12.5,1,B222,,
MACO,MATH0131,Pre-Calculus,2,404,1,1,4,4,20,Friday,14,1,EA1024,,
MACO,MATH0132,Pre-Calculus,3,3,1,1,4,4,20,Monday,12.5,2,O226,,
MACO,MATH0131,Pre-Calculus,3,3,2,1,4,4,20,Wednesday,12.5,2,O226,,
MACO,MATH0132,Pre-Calculus,3,3,2,1,4,4,20,Friday,12.5,1,O226,,
MACO,MATH0131,Pre-Calculus,3,405,1,1,4,4,20,Friday,15,1,O226,,
MACO,MATH0132,Pre-Calculus,3,406,1,1,4,4,20,Friday,11.5,1,O226,,
MACO,MATH0131,Pre-Calculus,4,4,1,1,4,4,20,Monday,16,2.5,O226,,
MACO,MATH0132,Pre-Calculus,4,4,2,1,4,4,20,Wednesday,16,2.5,O226,,
MACO,MATH0131,Pre-Calculus,4,407,1,1,4,4,20,Wednesday,18.5,1,T230,,
MACO,MATH0132,Pre-Calculus,4,408,1,1,4,4,20,Tuesday,18.5,1,T230,,
MACO,MATH0131,Pre-Calculus,5,5,1,1,4,4,20,Monday,18,1,EA1024,,
MACO,MATH0132,Pre-Calculus,5,5,2,1,4,4,20,Wednesday,18,1,EA1024,,
MACO,MATH0131,Pre-Calculus,5,5,2,1,4,4,20,Monday,19,1.5,EA1024,,
MACO,MATH0132,Pre-Calculus,5,5,3,1,4,4,20,Wednesday,19,1.5,EA1024,,
MACO,MATH0131,Pre-Calculus,5,409,1,1,4,4,20,Monday,20.5,1,T230,,
MACO,MATH0132,Pre-Calculus,5,410,1,1,4,4,20,Wednesday,20.5,1,T230,,
MACO,MATH0131,Pre-Calculus,6,65,1,1,4,4,20,Monday,8.5,2,O226,,
MACO,MATH0132,Pre-Calculus,6,65,2,1,4,4,20,Wednesday,8.5,2,O226,,
MACO,MATH0131,Pre-Calculus,6,65,2,1,4,4,20,Friday,8.5,1,O226,,
MACO,MATH0132,Pre-Calculus,6,465,1,1,4,4,20,Friday,9.5,1,E123,,
MACO,MATH0131,Calculus and Matrices,1,1,1,1,4,4,20,Tuesday,14.5,2,E123,,
MACO,MATH0132,Calculus and Matrices,1,1,2,1,4,4,20,Thursday,14.5,2,E123,,
MACO,MATH1205,Calculus and Matrices,1,1,2,1,4,4,20,Wednesday,14.5,1,E123,,
MACO,MATH0132,Foundations of Mathematics II,1,1,1,1,4,4,20,Monday,12.5,2,EB1102,,
MACO,MATH1205,Foundations of Mathematics II,1,1,2,1,4,4,20,Wednesday,12.5,2,EB1102,,
MACO,MATH1102,Foundations of Mathematics II,1,1,2,1,4,4,20,Friday,12.5,1,EB1102,,
MACO,MATH1205,Foundations of Mathematics II,1,401,1,1,4,4,20,Friday,13.5,1,EB1102,,
MACO,MATH1102,Foundations of Mathematics II,1,402,1,1,4,4,20,Friday,11.5,1,EB1102,,
MACO,MATH1205,Foundations of Mathematics II,2,2,1,1,4,4,20,Monday,8.5,2,EB1102,,
MACO,MATH1102,Foundations of Mathematics II,2,2,2,1,4,4,20,Wednesday,8.5,2,EB1102,,
MACO,MATH1205,Foundations of Mathematics II,2,2,2,1,4,4,20,Friday,8.5,1,EB1102,,
MACO,MATH1102,Foundations of Mathematics II,2,403,1,1,4,4,20,Wednesday,10.5,1,T223,,
MACO,MATH1205,Foundations of Mathematics II,2,404,1,1,4,4,20,Friday,15,1,E125,,
MACO,MATH1102,Foundations of Mathematics II,3,3,1,1,4,4,20,Tuesday,10,2.5,O226,,
MACO,MATH1205,Foundations of Mathematics II,3,3,2,1,4,4,20,Thursday,10,2.5,O226,,
MACO,MATH1102,Foundations of Mathematics II,3,405,1,1,4,4,20,Wednesday,11.5,1,B231,,
MACO,MATH1205,Foundations of Mathematics II,3,406,1,1,4,4,20,Thursday,13.5,1,B222,,
MACO,MATH1102,Foundations of Mathematics II,4,4,1,1,4,4,20,Tuesday,18,1,O226,,
MACO,MATH1205,Foundations of Mathematics II,4,4,2,1,4,4,20,Thursday,18,1,O226,,
MACO,MATH1102,Foundations of Mathematics II,4,4,2,1,4,4,20,Tuesday,19,1.5,O226,,
MACO,MATH1205,Foundations of Mathematics II,4,4,3,1,4,4,20,Thursday,19,1.5,O226,,
MACO,MATH1102,Foundations of Mathematics II,4,407,1,1,4,4,20,Tuesday,20.5,1,T230,,
MACO,MATH1205,Foundations of Mathematics II,4,408,1,1,4,4,20,Thursday,20.5,1,T230,,
MACO,MATH1102,Foundations of Mathematics II,5,65,1,1,4,4,20,Tuesday,9,2,E123,,
MACO,MATH1205,Foundations of Mathematics II,5,65,2,1,4,4,20,Thursday,9,2,E123,,
MACO,MATH1102,Foundations of Mathematics II,5,65,2,1,4,4,20,Friday,9,1,T230,,
MACO,MATH1205,Foundations of Mathematics II,5,465,1,1,4,4,20,Friday,10,1,E125,,
MACO,MATH1102,Introduction to Geometry,1,1,1,1,4,4,20,Tuesday,16,1.5,B231,Zizler,Peter
MACO,MATH1205,Introduction to Geometry,1,1,2,1,4,4,20,Thursday,16,1.5,B231,Zizler,Peter
MACO,MATH1103,Intro to Statistical Reasoning,1,1,1,1,4,4,20,Monday,13,1.5,B231,Zizler,Peter
MACO,MATH1205,Intro to Statistical Reasoning,1,1,2,1,4,4,20,Wednesday,13,1.5,B231,Zizler,Peter
MACO,MATH1200,Calculus for Scientists I,1,1,1,1,4,4,20,Monday,13,1.5,T223,La Haye,Roberta
MACO,MATH1205,Calculus for Scientists I,1,1,2,1,4,4,20,Wednesday,13,1.5,T223,La Haye,Roberta
MACO,MATH1203,Calculus for Scientists I,1,1,2,1,4,4,20,Tuesday,13,1,EA2057,La Haye,Roberta
MACO,MATH1205,Calculus for Scientists I,1,401,1,1,4,4,20,Monday,10,1,B231,La Haye,Roberta
MACO,MATH1203,Calculus for Scientists I,1,402,1,1,4,4,20,Monday,11,1,B231,La Haye,Roberta
MACO,MATH1205,Calculus for Scientists I,2,2,1,1,4,4,20,Tuesday,11.5,1.5,T223,Thangarajah,Pamini
MACO,MATH1203,Calculus for Scientists I,2,2,2,1,4,4,20,Thursday,11.5,1.5,T223,Thangarajah,Pamini
MACO,MATH1205,Calculus for Scientists I,2,2,2,1,4,4,20,Wednesday,11.5,1,T223,Thangarajah,Pamini
MACO,MATH1203,Calculus for Scientists I,2,403,1,1,4,4,20,Tuesday,8.5,1,EB1102,Thangarajah,Pamini
MACO,MATH1205,Calculus for Scientists I,2,404,1,1,4,4,20,Tuesday,9.5,1,EB1102,Thangarajah,Pamini
MACO,MATH1203,Calculus for Scientists I,3,3,1,1,4,4,20,Monday,8.5,1.5,EA1024,,
MACO,MATH1205,Calculus for Scientists I,3,3,2,1,4,4,20,Wednesday,8.5,1.5,EA1024,,
MACO,MATH1203,Calculus for Scientists I,3,3,2,1,4,4,20,Thursday,8.5,1,T223,,
MACO,MATH1205,Calculus for Scientists I,3,405,1,1,4,4,20,Thursday,11,1,T241,,
MACO,MATH1203,Calculus for Scientists I,3,406,1,1,4,4,20,Thursday,12,1,T241,,
MACO,MATH1205,Calculus for Scientists I,4,4,1,1,4,4,20,Monday,8.5,1.5,T223,,
MACO,MATH1203,Calculus for Scientists I,4,4,2,1,4,4,20,Wednesday,8.5,1.5,T223,,
MACO,MATH1205,Calculus for Scientists I,4,4,2,1,4,4,20,Tuesday,8.5,1,T223,,
MACO,MATH1203,Calculus for Scientists I,4,407,1,1,4,4,20,Thursday,8.5,1,T230,,
MACO,MATH1205,Calculus for Scientists I,4,408,1,1,4,4,20,Thursday,9.5,1,T230,,
MACO,MATH1203,Algebra for Scientists & Engr,1,1,1,1,4,4,20,Wednesday,14.5,1.5,Y314,,
MACO,MATH1205,Algebra for Scientists & Engr,1,1,2,1,4,4,20,Friday,14.5,1.5,Y314,,
MACO,MATH2234,Algebra for Scientists & Engr,1,401,1,1,4,4,20,Thursday,14.5,1,EA1014,,
MACO,MATH1205,Algebra for Scientists & Engr,2,2,1,1,4,4,20,Wednesday,10,1.5,Y314,La Haye,Roberta
MACO,MATH2234,Algebra for Scientists & Engr,2,2,2,1,4,4,20,Friday,10,1.5,Y314,La Haye,Roberta
MACO,MATH1205,Algebra for Scientists & Engr,2,402,1,1,4,4,20,Thursday,10,1,T223,La Haye,Roberta
MACO,MATH2234,Algebra for Scientists & Engr,3,3,1,1,4,4,20,Monday,10,1.5,EA1024,,
MACO,MATH1205,Algebra for Scientists & Engr,3,3,2,1,4,4,20,Wednesday,10,1.5,EA1024,,
MACO,MATH2234,Algebra for Scientists & Engr,3,403,1,1,4,4,20,Tuesday,10,1,EC1145,,
MACO,MATH1205,The Beauty of Mathematics,1,1,1,1,4,4,20,Tuesday,10,1.5,Y316,,
MACO,MATH2234,The Beauty of Mathematics,1,1,2,1,4,4,20,Thursday,10,1.5,Y316,,
MACO,MATH1271,The Beauty of Mathematics,2,2,1,1,4,4,20,Monday,8.5,1.5,E125,,
MACO,MATH2234,The Beauty of Mathematics,2,2,2,1,4,4,20,Wednesday,8.5,1.5,E125,,
MACO,MATH1271,Discrete Mathematics,1,1,1,1,4,4,20,Monday,8.5,1.5,T239,Videla Rico,Carlos
MACO,MATH2234,Discrete Mathematics,1,1,2,1,4,4,20,Wednesday,8.5,1.5,T239,Videla Rico,Carlos
MACO,MATH1505,Discrete Mathematics,1,401,1,1,4,4,20,Friday,12,1,E131,Videla Rico,Carlos
MACO,MATH2234,Discrete Mathematics,1,402,1,1,4,4,20,Tuesday,16.5,1,T234,Videla Rico,Carlos
MACO,MATH1505,Puzzling Adventures in Mathematics,1,1,1,1,4,4,20,Tuesday,14.5,1.5,Y316,Lagu,Indrajit
MACO,MATH2234,Puzzling Adventures in Mathematics,1,1,2,1,4,4,20,Thursday,14.5,1.5,Y316,Lagu,Indrajit
MACO,MATH2150,Puzzling Adventures in Mathematics,1,401,1,1,4,4,20,Friday,11,1,E125,Lagu,Indrajit
MACO,MATH2234,Puzzling Adventures in Mathematics,1,402,1,1,4,4,20,Friday,15,1,B231,Lagu,Indrajit
MACO,MATH2150,Puzzling Adventures in Mathematics,2,2,1,1,4,4,20,Monday,16,1.5,T241,Killough,David
MACO,MATH2234,Puzzling Adventures in Mathematics,2,2,2,1,4,4,20,Wednesday,16,1.5,T241,Killough,David
MACO,MATH2150,Puzzling Adventures in Mathematics,2,403,1,1,4,4,20,Friday,8.5,1,B231,Killough,David
MACO,MATH2234,Puzzling Adventures in Mathematics,2,404,1,1,4,4,20,Monday,12,1,B231,Killough,David
MACO,MATH2150,Higher Arithmetic,1,1,1,1,4,4,20,Tuesday,8.5,1.5,B231,Bhandari,Ganesh
MACO,MATH2234,Higher Arithmetic,1,1,2,1,4,4,20,Thursday,8.5,1.5,B231,Bhandari,Ganesh
MACO,MATH2200,Calculus for Scientist II,1,1,1,1,4,4,20,Tuesday,14.5,1.5,T223,Svishchuk,Mariya
MACO,MATH2234,Calculus for Scientist II,1,1,2,1,4,4,20,Thursday,14.5,1.5,T223,Svishchuk,Mariya
MACO,MATH2233,Calculus for Scientist II,1,401,1,1,4,4,20,Thursday,16,1,T223,Svishchuk,Mariya
MACO,MATH2234,Calculus for Scientist II,1,402,1,1,4,4,20,Thursday,11,1,E123,Svishchuk,Mariya
MACO,MATH2233,Calculus for Scientist II,2,2,1,1,4,4,20,Monday,16,1.5,T223,Bhandari,Ganesh
MACO,MATH2234,Calculus for Scientist II,2,2,2,1,4,4,20,Wednesday,16,1.5,T223,Bhandari,Ganesh
MACO,MATH2233,Calculus for Scientist II,2,403,1,1,4,4,20,Tuesday,12.5,1,B222,Bhandari,Ganesh
MACO,MATH2234,Calculus for Scientist II,2,404,1,1,4,4,20,Tuesday,11,1,E123,Bhandari,Ganesh
MACO,MATH2233,Statistics for Biological Sciences,1,1,1,1,4,4,20,Monday,10,1.5,T135,Bhandari,Ganesh
MACO,MATH2234,Statistics for Biological Sciences,1,1,2,1,4,4,20,Wednesday,10,1.5,T135,Bhandari,Ganesh
MACO,MATH2311,Statistics for Biological Sciences,1,401,1,1,4,4,20,Thursday,14.5,2,EB1011,Bhandari,Ganesh
MACO,MATH2234,Statistics for Biological Sciences,2,2,1,1,4,4,20,Monday,16,1.5,EB1102,,
MACO,MATH2311,Statistics for Biological Sciences,2,2,2,1,4,4,20,Wednesday,16,1.5,EB1102,,
MACO,MATH2234,Statistics for Biological Sciences,2,402,1,1,4,4,20,Friday,14.5,2,EB1011,,
MACO,MATH2311,Statistics for Biological Sciences,3,3,1,1,4,4,20,Tuesday,8.5,1.5,B222,,
MACO,MATH2234,Statistics for Biological Sciences,3,3,2,1,4,4,20,Thursday,8.5,1.5,B222,,
MACO,MATH2311,Statistics for Biological Sciences,3,403,1,1,4,4,20,Friday,8.5,2,EB1011,,
